Дата и время;Стратегия;Код инструмента;Направление;Количество;Цена;Доход позиции;ID позиции;ID транзакции;ID заявки;Сигнал;Цена входа позиции;Средняя цена позиции;Текущее количество контрактов;Уровень Stop;Уровень Profit;Уровень;ТД Верх;ТД Низ;Средний ТД;Средний Объем;Счетчик;FlagTrade;FlagStopPos;
11.08.2025 13:18:02;SiBD;SiU5;Покупка;3;81267.0;-499.0;SiBD_S1754892360;1840443489;1892950867995797848;CloseShort;80909.0;80989.0;0;0;0;81266.0;0;0;16.031490248355;1491.4396271683;0;-1;0;
11.08.2025 13:18:02;SiBD;SiU5;Покупка;3;81267.0;0;SiBD_B1754907482;1840443491;1892950867995797913;OpenLongGlob;81267.0;81267.0;3;0;0;81266.0;0;0;16.031490248355;1491.4396271683;3;-1;0;
11.08.2025 18:14:30;SiBD;SiU5;Покупка;1;80961.0;0;SiBD_B1754907482;1840461279;1892950867996769173;OpenLong;81267.0;81190.5;4;0;0;80962.0;0;0;14.239495097912;618.08218199261;4;1;0;
11.08.2025 18:19:21;SiBD;SiU5;Продажа;4;80932.0;-1034.0;SiBD_B1754907482;1840461574;1892950867996791648;CloseLong;81267.0;81190.5;0;0;0;80939.0;0;0;14.253240136425;629.55073003145;0;-1;0;
11.08.2025 18:19:23;SiBD;SiU5;Продажа;5;80932.0;0;SiBD_S1754925561;1840461575;1892950867996791678;OpenShortGlob;80932.0;80932.0;-5;0;0;80939.0;0;0;14.253240136425;629.55073003145;5;-1;0;
12.08.2025 14:57:02;SiBD;SiU5;Покупка;1;80741.0;191.0;SiBD_S1754925561;1840535823;1892950872290242392;CloseShortProfit;80932.0;80932.0;-4;0;0;80741.0;0;0;13.052053680809;1077.9293094234;4;-3;0;
12.08.2025 18:45:01;SiBD;SiU5;Покупка;1;80432.0;691.0;SiBD_S1754925561;1840549503;1892950872290882475;CloseShortProfit;80932.0;80932.0;-3;0;0;80436.0;0;0;11.680710377127;699.11597763845;3;-3;0;
13.08.2025 22:06:20;SiBD;SiU5;Продажа;1;81071.0;691.0;SiBD_S1754925561;1840647970;1892950880878206487;OpenShort;80932.0;80966.75;-4;0;0;81071.0;0;0;10;67.98429522263;4;2;1;
14.08.2025 11:26:00;SiBD;SiU5;Покупка;4;81281.0;-566.0;SiBD_S1754925561;1840695961;1892950880879002025;CloseShort;80932.0;80966.75;0;0;0;81283.0;0;0;10;1909.6978129154;0;-1;0;
14.08.2025 11:26:00;SiBD;SiU5;Покупка;5;81281.0;0;SiBD_B1755159960;1840695962;1892950880879002049;OpenLongGlob;81281.0;81281.0;5;0;0;81283.0;0;0;10;1909.6978129154;5;-1;0;
14.08.2025 13:36:32;SiBD;SiU5;Покупка;1;80929.0;0;SiBD_B1755159960;1840703795;1892950880879643745;OpenLong;81281.0;81222.333333333;6;0;0;80944.0;0;0;10;849.59455352473;6;1;0;
14.08.2025 13:37:00;SiBD;SiU5;Продажа;6;80939.0;-1700.0;SiBD_B1755159960;1840703824;1892950880879650569;CloseLong;81281.0;81222.333333333;0;0;0;80940.0;0;0;10;918.58464429932;0;-1;0;
14.08.2025 13:37:01;SiBD;SiU5;Продажа;6;80939.0;0;SiBD_S1755167820;1840703825;1892950880879650663;OpenShortGlob;80939.0;80939.0;-6;0;0;80940.0;0;0;10;918.58464429932;6;-1;0;
14.08.2025 19:05:17;SiBD;SiU5;Продажа;1;81373.0;0;SiBD_S1755167820;1840723522;1892950885173046654;OpenShort;80939.0;81001.0;-7;0;0;81300.0;0;0;10;502.48122803423;7;2;0;
14.08.2025 19:06:20;SiBD;SiU5;Покупка;7;81388.0;-2709.0;SiBD_S1755167820;1840723589;1892950885173074647;CloseShort;80939.0;81001.0;0;0;0;81302.0;0;0;10.603205208687;850.373207567;0;-1;0;
14.08.2025 19:06:21;SiBD;SiU5;Покупка;8;81388.0;0;SiBD_B1755187580;1840723590;1892950885173074718;OpenLongGlob;81388.0;81388.0;8;0;0;81302.0;0;0;10.603205208687;850.373207567;8;-1;0;
14.08.2025 19:08:05;SiBD;SiU5;Продажа;1;81661.0;273.0;SiBD_B1755187580;1840723696;1892950885173114604;CloseLongProfit;81388.0;81388.0;7;0;0;81650.0;0;0;11.000282136826;1100.732815428;7;-3;0;
14.08.2025 19:45:33;SiBD;SiU5;Покупка;1;81158.0;273.0;SiBD_B1755187580;1840725937;1892950885173358628;OpenLong;81388.0;81359.25;8;0;0;81158.0;0;0;12.135547765012;1755.8117945932;8;1;0;
14.08.2025 20:03:56;SiBD;SiU5;Продажа;1;81311.0;224.75;SiBD_B1755187580;1840727051;1892950885173401576;CloseLongProfit;81388.0;81359.25;7;0;0;81328.0;0;0;12.349845635606;1390.8398247984;7;-3;0;
15.08.2025 10:02:26;SiBD;SiU5;Покупка;1;81144.0;224.75;SiBD_B1755187580;1840777349;1892950885173921606;OpenLong;81388.0;81332.34375;8;0;0;81154.0;0;0;12.283974617188;468.56439648514;8;1;0;
15.08.2025 10:28:57;SiBD;SiU5;Продажа;1;81320.0;212.40625;SiBD_B1755187580;1840778940;1892950885174123651;CloseLongProfit;81388.0;81332.34375;7;0;0;81320.0;0;0;12.532925516863;817.59395361731;7;-3;0;
15.08.2025 11:00:49;SiBD;SiU5;Покупка;1;81156.0;212.40625;SiBD_B1755187580;1840780854;1892950885174354341;OpenLong;81388.0;81310.30078125;8;0;0;81160.0;0;0;12.939715485046;1675.5952870798;8;1;0;
18.08.2025 09:00:17;SiBD;SiU5;Продажа;1;81376.0;278.10546875;SiBD_B1755187580;1841032815;1892950889468377125;CloseLongProfit;81388.0;81310.30078125;7;0;0;81376.0;0;0;10;97.620555555556;7;-3;0;
18.08.2025 10:19:15;SiBD;SiU5;Продажа;1;81502.0;469.8046875;SiBD_B1755187580;1841037559;1892950889468714912;CloseLongProfit;81388.0;81310.30078125;6;0;0;81518.0;0;0;10.230029515049;464.75857172273;6;-3;0;
19.08.2025 17:03:15;SiBD;SiU5;Покупка;1;81347.0;469.8046875;SiBD_B1755187580;1841148195;1892950893765437422;OpenLong;81388.0;81315.543526786;7;0;0;81347.0;0;0;10.272630186741;965.17298403296;7;1;0;
19.08.2025 19:06:45;SiBD;SiU5;Продажа;1;81491.0;645.26116071429;SiBD_B1755187580;1841155607;1892950898057955715;CloseLongProfit;81388.0;81315.543526786;6;0;0;81491.0;0;0;10.060719599911;515.75213920977;6;-3;0;
20.08.2025 10:45:07;SiBD;SiU5;Покупка;1;81291.0;645.26116071429;SiBD_B1755187580;1841211909;1892950898058407885;OpenLong;81388.0;81312.037308673;7;0;0;81310.0;0;0;10;519.31430213307;7;1;0;
20.08.2025 10:48:14;SiBD;SiU5;Продажа;7;81080.0;-979.00000000004;SiBD_B1755187580;1841212084;1892950898058489556;CloseLong;81388.0;81312.037308673;0;0;0;81086.0;0;0;10;1033.1822826749;0;-1;0;
20.08.2025 10:48:15;SiBD;SiU5;Продажа;8;81081.0;0;SiBD_S1755676094;1841212099;1892950898058495876;OpenShortGlob;81081.0;81081.0;-8;0;0;81086.0;0;0;10;1033.1822826749;8;-1;0;
21.08.2025 09:41:11;SiBD;SiU5;Продажа;1;81386.0;0;SiBD_S1755676094;1841294466;1892950902353222788;OpenShort;81081.0;81114.888888889;-9;0;0;81386.0;0;0;10;174.30247328098;9;2;0;
21.08.2025 10:52:02;SiBD;SiU5;Покупка;1;81246.0;-131.11111111111;SiBD_S1755676094;1841298726;1892950902353610405;CloseShortProfit;81081.0;81114.888888889;-8;0;0;81250.0;0;0;10;648.09792518813;8;-3;0;
21.08.2025 12:39:03;SiBD;SiU5;Покупка;8;81475.0;-3012.0;SiBD_S1755676094;1841305145;1892950902354023343;CloseShort;81081.0;81114.888888889;0;0;0;81474.0;0;0;10;862.79555708382;0;-1;0;
21.08.2025 12:39:04;SiBD;SiU5;Покупка;10;81475.0;0;SiBD_B1755769143;1841305149;1892950902354023897;OpenLongGlob;81475.0;81475.0;10;0;0;81474.0;0;0;10;862.79555708382;10;-1;0;
21.08.2025 18:07:07;SiBD;SiU5;Продажа;1;81613.0;138.0;SiBD_B1755769143;1841324834;1892950902355328218;CloseLongProfit;81475.0;81475.0;9;0;0;81613.0;0;0;10;1077.797887108;9;-3;0;
22.08.2025 14:12:10;SiBD;SiU5;Продажа;1;81937.0;600.0;SiBD_B1755769143;1841397131;1892950906649489524;CloseLongProfit;81475.0;81475.0;8;0;0;81936.0;0;0;10;1055.0197910658;8;-3;0;
25.08.2025 14:07:26;SiBD;SiU5;Покупка;1;81475.0;600.0;SiBD_B1755769143;1841656044;1892950910944575224;OpenLong;81475.0;81475.0;9;0;0;81475.0;0;0;10;2433.630383995;9;1;0;
25.08.2025 15:11:48;SiBD;SiU5;Продажа;1;81613.0;738.0;SiBD_B1755769143;1841659910;1892950910945117721;CloseLongProfit;81475.0;81475.0;8;0;0;81613.0;0;0;10;2290.0106439723;8;-3;0;
25.08.2025 15:37:20;SiBD;SiU5;Покупка;1;81478.0;738.0;SiBD_B1755769143;1841661437;1892950910945307777;OpenLong;81475.0;81475.333333333;9;0;0;81478.0;0;0;10.091618180152;2303.1539903764;9;1;0;
25.08.2025 16:23:01;SiBD;SiU5;Продажа;9;81256.0;-1236.0;SiBD_B1755769143;1841664184;1892950910945779536;CloseLong;81475.0;81475.333333333;0;0;0;81259.0;0;0;10.280723938213;2571.628469669;0;-1;0;
25.08.2025 16:23:03;SiBD;SiU5;Продажа;10;81259.0;0;SiBD_S1756128181;1841664186;1892950910945779721;OpenShortGlob;81259.0;81259.0;-10;0;0;81259.0;0;0;10.280723938213;2571.628469669;10;-1;0;
25.08.2025 17:01:01;SiBD;SiU5;Покупка;1;81114.0;145.0;SiBD_S1756128181;1841666467;1892950910946073596;CloseShortProfit;81259.0;81259.0;-9;0;0;81122.0;0;0;10.767451496995;2242.6117489887;9;-3;0;
25.08.2025 17:31:25;SiBD;SiU5;Покупка;1;80816.0;588.0;SiBD_S1756128181;1841668292;1892950910946374045;CloseShortProfit;81259.0;81259.0;-8;0;0;80819.0;0;0;10.87633716239;3027.5753476693;8;-3;0;
27.08.2025 16:47:05;SiBD;SiU5;Продажа;1;81410.0;588.0;SiBD_S1756128181;1841838427;1892950919534803677;OpenShort;81259.0;81275.777777778;-9;0;0;81410.0;0;0;10;767.23420304617;9;2;0;
27.08.2025 17:18:07;SiBD;SiU5;Покупка;9;81534.0;-1736.0;SiBD_S1756128181;1841840285;1892950919535127444;CloseShort;81259.0;81275.777777778;0;0;0;81533.0;0;0;10;1162.6980873526;0;-1;0;
27.08.2025 17:18:12;SiBD;SiU5;Покупка;10;81532.0;0;SiBD_B1756304287;1841840292;1892950919535129705;OpenLongGlob;81532.0;81532.0;10;0;0;81533.0;0;0;10;1162.6980873526;10;-1;0;
28.08.2025 10:07:20;SiBD;SiU5;Продажа;10;81188.0;-3440.0;SiBD_B1756304287;1841900843;1892950923828143401;CloseLong;81532.0;81532.0;0;0;0;81209.0;0;0;10;359.22968788492;0;-1;0;
28.08.2025 10:07:20;SiBD;SiU5;Продажа;10;81186.2;0;SiBD_S1756364840;1841900844;1892950923828143407;OpenShortGlob;81186.2;81186.2;-10;0;0;81209.0;0;0;10;359.22968788492;10;-1;0;
01.09.2025 22:45:31;SiBD;SiU5;Покупка;1;80693.0;493.2;SiBD_S1756364840;1842291934;1892950936712821494;CloseShortProfit;81186.2;81186.2;-9;0;0;80668.0;0;0;10;101.5834786618;9;-3;1;
03.09.2025 10:24:35;SiBD;SiU5;Продажа;1;81208.0;493.2;SiBD_S1756364840;1842420268;1892950941008197727;OpenShort;81186.2;81188.38;-10;0;0;81208.0;0;0;10;514.90086346768;10;2;0;
03.09.2025 12:45:20;SiBD;SiU5;Покупка;10;81437.4;-1997.0;SiBD_S1756364840;1842428724;1892950941009007959;CloseShort;81186.2;81188.38;0;0;0;81427.0;0;0;10;1544.4995283189;0;-1;0;
03.09.2025 12:45:25;SiBD;SiU5;Покупка;10;81437.0;0;SiBD_B1756892720;1842428725;1892950941009007999;OpenLongGlob;81437.0;81437.0;10;0;0;81427.0;0;0;10;1544.4995283189;10;-1;0;
08.09.2025 09:07:27;SiBD;SiU5;Продажа;1;82149.0;712.0;SiBD_B1756892720;1842847648;1892950953892812841;CloseLongProfit;81437.0;81437.0;9;0;0;82147.0;0;0;10;219.49824132373;9;-3;0;
08.09.2025 10:07:02;SiBD;SiU5;Продажа;1;82451.0;1726.0;SiBD_B1756892720;1842851224;1892950953893061405;CloseLongProfit;81437.0;81437.0;8;0;0;82445.0;0;0;10;571.90298982197;8;-3;0;
08.09.2025 16:22:13;SiBD;SiU5;Продажа;1;82747.0;3036.0;SiBD_B1756892720;1842873735;1892950953894394856;CloseLongProfit;81437.0;81437.0;7;0;0;82741.0;0;0;10;1377.4428671606;7;-3;0;
08.09.2025 18:09:48;SiBD;SiU5;Продажа;1;83049.0;4648.0;SiBD_B1756892720;1842880192;1892950953894974142;CloseLongProfit;81437.0;81437.0;6;0;0;83045.0;0;0;10;1399.8954668431;6;-3;0;
09.09.2025 09:01:30;SiBD;SiU5;Продажа;1;83347.0;6558.0;SiBD_B1756892720;1842933690;1892950958187878508;CloseLongProfit;81437.0;81437.0;5;0;0;83342.0;0;0;10;154.14652622311;5;-3;0;
09.09.2025 10:23:02;SiBD;SiU5;Продажа;1;83647.0;8768.0;SiBD_B1756892720;1842938584;1892950958188319071;CloseLongProfit;81437.0;81437.0;4;0;0;83643.0;0;0;10;921.59617695751;4;-3;0;
09.09.2025 14:18:26;SiBD;SiU5;Продажа;1;83944.0;11275.0;SiBD_B1756892720;1842952709;1892950958189751099;CloseLongProfit;81437.0;81437.0;3;0;0;83944.0;0;0;11.171381492097;1170.2862380558;3;-3;0;
09.09.2025 15:26:21;SiBD;SiU5;Продажа;1;84249.0;14087.0;SiBD_B1756892720;1842956785;1892950958190146464;CloseLongProfit;81437.0;81437.0;2;0;0;84248.0;0;0;11.522732008374;1234.2087557725;2;-3;0;
10.09.2025 09:41:52;SiBD;SiU5;Продажа;1;84548.0;17198.0;SiBD_B1756892720;1843022512;1892950962483182827;CloseLongProfit;81437.0;81437.0;1;0;0;84548.0;0;0;11.752875988381;570.51361565647;1;-3;0;
10.09.2025 10:13:04;SiBD;SiU5;Продажа;1;84866.0;20627.0;SiBD_B1756892720;1843024384;1892950962483433505;CloseLongProfit;81437.0;81437.0;0;0;0;84850.0;0;0;12.238215566781;1160.8342182745;0;-3;0;
10.09.2025 15:21:16;SiBD;SiU5;Покупка;1;84827.0;0;SiBD_B1757506875;1843042878;1892950962486461631;OpenLong;84827.0;84827.0;1;0;0;84827.0;0;0;15.170629664847;2133.9180395481;1;1;0;
10.09.2025 16:50:45;SiBD;SiU5;Продажа;1;85036.0;209.0;SiBD_B1757506875;1843048249;1892950962487272639;CloseLongProfit;84827.0;84827.0;0;0;0;85036.0;0;0;15.701046591054;2319.3808151448;0;-3;0;
11.09.2025 11:07:20;SiBD;SiU5;Покупка;1;85145.0;0;SiBD_B1757578034;1843114037;1892950966779032953;OpenLong;85145.0;85145.0;1;0;0;85145.0;0;0;10;55.566666666667;1;1;0;
11.09.2025 11:08:20;SiBD;SiU5;Продажа;1;84992.0;-153.0;SiBD_B1757578034;1843114106;1892950966779056006;CloseLong;85145.0;85145.0;0;0;0;85107.0;0;0;10;109.40722222222;0;-1;0;
11.09.2025 11:08:41;SiBD;SiU5;Продажа;2;84998.0;0;SiBD_S1757578100;1843114129;1892950966779069578;OpenShortGlob;84998.0;84998.0;-2;0;0;85107.0;0;0;10;109.40722222222;2;-1;0;
11.09.2025 11:09:15;SiBD;SiU5;Покупка;1;84839.0;159.0;SiBD_S1757578100;1843114165;1892950966779090236;CloseShortProfit;84998.0;84998.0;-1;0;0;84848.0;0;0;10;277.33376851852;1;-3;0;
11.09.2025 11:26:25;SiBD;SiU5;Продажа;1;85276.0;159.0;SiBD_S1757578100;1843115196;1892950966779394673;OpenShort;84998.0;85137.0;-2;0;0;85276.0;0;0;10;1282.2256251709;2;2;0;
11.09.2025 11:32:11;SiBD;SiU5;Покупка;1;85137.0;159.0;SiBD_S1757578100;1843115543;1892950966779476703;CloseShortProfit;84998.0;85137.0;-1;0;0;85144.0;0;0;10;1350.8145926058;1;-3;0;
11.09.2025 11:36:58;SiBD;SiU5;Продажа;1;85250.0;159.0;SiBD_S1757578100;1843115828;1892950966779508179;OpenShort;84998.0;85193.5;-2;0;0;85250.0;0;0;10;1334.7010472741;2;2;0;
11.09.2025 12:46:20;SiBD;SiU5;Покупка;2;85443.0;-340.0;SiBD_S1757578100;1843119996;1892950966780130833;CloseShort;84998.0;85193.5;0;0;0;85431.0;0;0;10;1905.3722536783;0;-1;0;
11.09.2025 12:46:21;SiBD;SiU5;Покупка;3;85444.333333333;0;SiBD_B1757583980;1843119997;1892950966780130843;OpenLongGlob;85444.333333333;85444.333333333;3;0;0;85431.0;0;0;10;1905.3722536783;3;-1;0;
11.09.2025 14:05:47;SiBD;SiU5;Покупка;1;85094.0;0;SiBD_B1757583980;1843124764;1892950966780635512;OpenLong;85444.333333333;85356.75;4;0;0;85094.0;0;0;10;1705.0546713381;4;1;0;
11.09.2025 14:06:01;SiBD;SiU5;Продажа;4;85075.0;-1127.0;SiBD_B1757583980;1843124779;1892950966780638680;CloseLong;85444.333333333;85356.75;0;0;0;85075.0;0;0;10;1729.6370934825;0;-1;0;
11.09.2025 14:06:02;SiBD;SiU5;Продажа;4;85075.0;0;SiBD_S1757588761;1843124781;1892950966780638825;OpenShortGlob;85075.0;85075.0;-4;0;0;85075.0;0;0;10;1729.6370934825;4;-1;0;
11.09.2025 14:09:08;SiBD;SiU5;Покупка;1;84928.0;147.0;SiBD_S1757588761;1843124967;1892950966780666406;CloseShortProfit;85075.0;85075.0;-3;0;0;84928.0;0;0;10;1773.312780659;3;-3;0;
11.09.2025 14:52:07;SiBD;SiU5;Продажа;1;85224.0;147.0;SiBD_S1757588761;1843127549;1892950966781059633;OpenShort;85075.0;85112.25;-4;0;0;85213.0;0;0;10;1807.1458487739;4;2;0;
11.09.2025 15:40:17;SiBD;SiU5;Покупка;4;85247.0;-392.0;SiBD_S1757588761;0;0;TradeHand;85075.0;85112.25;0;0;0;85213.0;0;0;10;1668.5434770225;0;0;0;
11.09.2025 15:55:18;SiBD;SiU5;Продажа;1757595318;85329.0;0;SiBD_H1757595317;0;0;TradeHand;85329.0;85329.0;-4;0;0;85213.0;0;0;10;1668.5434770225;1;0;0;
11.09.2025 16:21:38;SiBD;SiU5;Покупка;4;85204.25;499.0;SiBD_H1757595317;1843132923;1892950966781531912;CloseShortProfit;85329.0;85329.0;0;0;0;85184.0;0;0;10;1650.3272636126;0;-3;0;
11.09.2025 16:30:18;SiBD;SiU5;Продажа;1;85249.0;0;SiBD_S1757597418;1843133444;1892950966781570059;OpenShort;85249.0;85249.0;-1;0;0;85249.0;0;0;10;1603.6226528956;1;2;0;
11.09.2025 17:00:09;SiBD;SiU5;Покупка;1;85086.0;163.0;SiBD_S1757597418;1843135235;1892950966781762248;CloseShortProfit;85249.0;85249.0;0;0;0;85086.0;0;0;10;1338.1712583622;0;-3;0;
11.09.2025 17:12:41;SiBD;SiU5;Продажа;1;85190.0;0;SiBD_S1757599948;1843135976;1892950966781833105;OpenShort;85190.0;85190.0;-1;0;0;85190.0;0;0;10;1218.3624403763;1;2;0;
11.09.2025 17:39:18;SiBD;SiU5;Покупка;1;85451.0;-261.0;SiBD_S1757599948;1843137569;1892950966782015643;CloseShort;85190.0;85190.0;0;0;0;85450.0;0;0;10;1438.9109054284;0;-1;0;
11.09.2025 17:39:18;SiBD;SiU5;Покупка;4;85450.0;0;SiBD_B1757601558;1843137588;1892950966782022469;OpenLongGlob;85450.0;85450.0;4;0;0;85450.0;0;0;10;1438.9109054284;4;-1;0;
11.09.2025 18:16:39;SiBD;SiU5;Продажа;1;85594.0;144.0;SiBD_B1757601558;1843139830;1892950966782321328;CloseLongProfit;85450.0;85450.0;3;0;0;85594.0;0;0;10;1395.1300665241;3;-3;0;
11.09.2025 19:05:30;SiBD;SiU5;Покупка;1;85317.0;144.0;SiBD_B1757601558;1843142761;1892950971072394842;OpenLong;85450.0;85416.75;4;0;0;85317.0;0;0;10.095556945894;1255.0566028852;4;1;0;
11.09.2025 19:06:10;SiBD;SiU5;Продажа;1;85491.0;218.25;SiBD_B1757601558;1843142802;1892950971072401064;CloseLongProfit;85450.0;85416.75;3;0;0;85491.0;0;0;10.094152385707;1332.9056595038;3;-3;0;
12.09.2025 10:01:05;SiBD;SiU5;Покупка;1;85211.0;218.25;SiBD_B1757601558;1843196462;1892950971073072638;OpenLong;85450.0;85365.3125;4;0;0;85250.0;0;0;10.541540503239;504.15147772245;4;1;0;
12.09.2025 10:02:01;SiBD;SiU5;Продажа;4;85109.0;-807.0;SiBD_B1757601558;1843196522;1892950971073120896;CloseLong;85450.0;85365.3125;0;0;0;85113.0;0;0;10.944958876605;826.62702609773;0;-1;0;
12.09.2025 10:02:02;SiBD;SiU5;Продажа;5;85112.0;0;SiBD_S1757660521;1843196524;1892950971073121290;OpenShortGlob;85112.0;85112.0;-5;0;0;85113.0;0;0;10.944958876605;826.62702609773;5;-1;0;
12.09.2025 11:08:09;SiBD;SiU5;Покупка;1;84942.0;170.0;SiBD_S1757660521;1843200492;1892950971073742824;CloseShortProfit;85112.0;85112.0;-4;0;0;84942.0;0;0;11.879707494101;1538.3004690404;4;-3;0;
12.09.2025 13:38:56;SiBD;SiU5;Покупка;2;84576.0;1242.0;SiBD_S1757660521;0;0;TradeHand;85112.0;85112.0;-2;0;0;84601.0;0;0;13.439302698342;2909.6642262353;4;-3;0;
12.09.2025 13:39:36;SiBD;SiU5;Покупка;1;84550.0;1804.0;SiBD_S1757660521;0;0;TradeHand;85112.0;85112.0;-1;0;0;84576.0;0;0;13.434893335909;3185.1698224647;4;-3;0;
12.09.2025 13:40:16;SiBD;SiU5;Покупка;4;84422.0;4564.0;SiBD_S1757660521;0;0;TradeHand;85112.0;85112.0;3;0;0;84550.0;0;0;13.556130652145;3374.6003254236;4;-3;0;
12.09.2025 13:40:36;SiBD;SiU5;Покупка;1;84482.0;4564.0;SiBD_S1757660521;0;0;TradeHand;85112.0;84954.5;4;0;0;84422.0;0;0;13.556130652145;3374.6003254236;4;1;0;
12.09.2025 13:41:56;SiBD;SiU5;Продажа;9;84655.0;1868.5;SiBD_S1757660521;0;0;TradeHand;85112.0;84954.5;-5;0;0;84663.0;0;0;13.552853561565;3542.1903199999;4;-3;0;
12.09.2025 13:42:36;SiBD;SiU5;Продажа;1;84741.0;1868.5;SiBD_S1757660521;0;0;TradeHand;85112.0;84918.916666667;-6;0;0;84655.0;0;0;13.767529390332;3687.9371479999;4;-3;0;
12.09.2025 13:42:44;SiBD;SiU5;Покупка;1;84766.0;2021.4166666667;SiBD_S1757660521;0;0;TradeHand;85112.0;84918.916666667;-5;0;0;84655.0;0;0;13.862699224447;3750.0881955333;4;0;0;
12.09.2025 13:45:02;SiBD;SiU5;Покупка;1;84644.0;2296.3333333333;SiBD_S1757660521;1843209815;1892950971075222607;CloseShortProfit;85112.0;84918.916666667;-4;0;0;84644.0;0;0;13.862699224447;3750.0881955333;3;-3;0;
12.09.2025 13:45:02;SiBD;SiU5;Покупка;1;84534.0;2681.25;SiBD_S1757660521;0;0;TradeHand;85112.0;84918.916666667;-3;0;0;84644.0;0;0;13.862699224447;3750.0881955333;3;-3;0;
12.09.2025 13:48:29;SiBD;SiU5;Покупка;2;84470.0;3579.0833333334;SiBD_S1757660521;0;0;TradeHand;85112.0;84918.916666667;-1;0;0;84644.0;0;0;13.97332833166;3760.7565058731;3;0;0;
12.09.2025 13:51:03;SiBD;SiU5;Покупка;1;84361.0;4137.0;SiBD_S1757660521;1843210284;1892950971075395803;CloseShortProfit;85112.0;84918.916666667;0;0;0;84364.0;0;0;14.318963707223;3929.230839906;0;-3;0;
15.09.2025 15:29:28;SiBD;SiU5;Продажа;1;83137.0;0;SiBD_S1757939361;1843475362;1892950975372526694;OpenShort;83137.0;83137.0;-1;0;0;83137.0;0;0;17.944148888814;1490.2597675771;1;2;0;
15.09.2025 15:49:42;SiBD;SiU5;Покупка;1;82881.0;256.0;SiBD_S1757939361;1843476584;1892950975372842784;CloseShortProfit;83137.0;83137.0;0;0;0;82882.0;0;0;18.091772007717;1408.357683005;0;-3;0;
16.09.2025 10:15:37;SiBD;SiU5;Продажа;1;82876.0;0;SiBD_S1758006930;1843542931;1892950979663708088;OpenShort;82876.0;82876.0;-1;0;0;82876.0;0;0;15.689706273207;1213.6160908053;1;2;0;
16.09.2025 10:32:20;SiBD;SiU5;Покупка;1;83177.0;-301.0;SiBD_S1758006930;1843543944;1892950979664179115;CloseShort;82876.0;82876.0;0;0;0;83156.0;0;0;16.296040543755;2015.9899920933;0;-1;0;
16.09.2025 10:32:21;SiBD;SiU5;Покупка;3;83177.0;0;SiBD_B1758007940;1843543945;1892950979664179134;OpenLongGlob;83177.0;83177.0;3;0;0;83156.0;0;0;16.296040543755;2015.9899920933;3;-1;0;
16.09.2025 11:14:54;SiBD;SiU5;Покупка;1;82794.0;0;SiBD_B1758007940;1843546499;1892950979664876577;OpenLong;83177.0;83081.25;4;0;0;82797.0;0;0;17.051534821194;2623.0182192832;4;1;0;
16.09.2025 11:15:20;SiBD;SiU5;Продажа;4;82768.0;-1253.0;SiBD_B1758007940;1843546529;1892950979664884812;CloseLong;83177.0;83081.25;0;0;0;82797.0;0;0;17.061725161166;2625.4179156285;0;-1;0;
16.09.2025 11:15:40;SiBD;SiU5;Продажа;4;82777.0;0;SiBD_S1758010520;1843546552;1892950979664890901;OpenShortGlob;82777.0;82777.0;-4;0;0;82797.0;0;0;17.061725161166;2625.4179156285;4;-1;0;
16.09.2025 12:04:42;SiBD;SiU5;Покупка;1;82519.0;258.0;SiBD_S1758010520;1843549494;1892950979665382381;CloseShortProfit;82777.0;82777.0;-3;0;0;82519.0;0;0;17.125587533917;2630.3261887906;3;-3;0;
16.09.2025 13:12:22;SiBD;SiU5;Продажа;1;82965.0;258.0;SiBD_S1758010520;1843553560;1892950979666243480;OpenShort;82777.0;82824.0;-4;0;0;82962.0;0;0;17.438375805776;3811.075803965;4;2;0;
16.09.2025 15:39:20;SiBD;SiU5;Покупка;4;83130.0;-966.0;SiBD_S1758010520;1843562381;1892950979667620766;CloseShort;82777.0;82824.0;0;0;0;83114.0;0;0;17.454976234432;1595.7429503335;0;-1;0;
16.09.2025 15:39:23;SiBD;SiU5;Покупка;5;83129.0;0;SiBD_B1758026360;1843562382;1892950979667620772;OpenLongGlob;83129.0;83129.0;5;0;0;83114.0;0;0;17.454976234432;1595.7429503335;5;-1;0;
16.09.2025 16:52:13;SiBD;SiU5;Продажа;1;83371.0;242.0;SiBD_B1758026360;1843566756;1892950979668295404;CloseLongProfit;83129.0;83129.0;4;0;0;83364.0;0;0;17.328706295959;1775.3056522952;4;-3;0;
16.09.2025 18:45:35;SiBD;SiU5;Покупка;1;82978.0;242.0;SiBD_B1758026360;1843573558;1892950979669262541;OpenLong;83129.0;83098.8;5;0;0;82978.0;0;0;17.327609312965;851.66580112234;5;1;0;
17.09.2025 09:59:24;SiBD;SiZ5;Продажа;1;86309.0;359.2;SiBD_B1758026360;1843628365;1892950983957847018;CloseLongProfit;86222.0;86191.8;4;0;0;86309.0;0;0;12.61763657294;361.19084625253;4;-3;0;
17.09.2025 15:21:31;SiBD;SiZ5;Продажа;1;86651.0;818.39999999999;SiBD_B1758026360;1843647692;1892950983960209583;CloseLongProfit;86222.0;86191.8;3;0;0;86651.0;0;0;12.696503144266;962.51111356761;3;-3;0;
